year,county,yield_lb_ac,Acres_planted,Acres_harvested,yield_kg_ha,area_planted_ha,area_harvested_ha,prod_kg
2004,HUDSPETH,1114,2700,2500,1248.6269,1092.65112,1011.714,1263253.316
2004,HUDSPETH,1114,2700,5000,1248.6269,1092.65112,2023.428,2526506.631
2004,HUDSPETH,1114,5100,2500,1248.6269,2063.89656,1011.714,1263253.316
2004,HUDSPETH,1114,5100,5000,1248.6269,2063.89656,2023.428,2526506.631
2004,HUNT,516,3500,2700,578.3586,1416.3996,1092.65112,631944.1721
2004,JACKSON,649,39000,37800,727.43165,15782.7384,15297.11568,11127606.1
2004,JIM WELLS,746,15400,14800,836.1541,6232.15824,5989.34688,5008016.95
2004,JONES,497,71400,69500,557.06245,28894.55184,28125.6492,15667743.05
2004,KARNES,760,3700,3600,851.846,1497.33672,1456.86816,1241027.315
2004,KENT,634,2700,2500,710.6189,1092.65112,1011.714,718943.0898
2004,KING,456,2000,2000,511.1076,809.3712,809.3712,413675.7715
2004,KINNEY,800,1200,1200,896.68,485.62272,485.62272,435448.1806
2004,KLEBERG,634,40200,39400,710.6189,16268.36112,15944.61264,11330543.1
2004,KNOX,715,31700,31100,801.40775,12828.53352,12585.72216,10086295.28
2004,LA SALLE,816,1100,1000,914.6136,445.15416,404.6856,370130.9535
2004,LAMAR,655,2400,2200,734.15675,971.24544,890.30832,653625.8627
2004,LAMB,802,206700,198000,898.9217,83648.51352,80127.7488,72028572.17
2004,LIMESTONE,511,3200,3100,572.75435,1294.99392,1254.52536,718534.8571
2004,LIVE OAK,763,4000,3900,855.20855,1618.7424,1578.27384,1349753.282
2004,LUBBOCK,780,265600,260200,874.263,107484.4954,105299.1931,92059188.47
2004,LYNN,596,300300,285400,668.0266,121527.0857,115497.2702,77155248.75
2004,MARTIN,382,144600,121400,428.1647,58517.53776,49128.83184,21035231.55
2004,MATAGORDA,702,30000,29000,786.8367,12140.568,11735.8824,9234222.979
2004,MCCULLOCH,458,4700,4400,513.3493,1902.02232,1780.61664,914078.3057
2004,MCLENNAN,683,4600,4500,765.54055,1861.55376,1821.0852,1394114.566
2004,MEDINA,1261,11300,11000,1413.39185,4572.94728,4451.5416,6291772.617
2004,MIDLAND,326,29800,25600,365.3971,12059.63088,10359.95136,3785496.183
2004,MILAM,700,10600,9600,784.595,4289.66736,3884.98176,3048137.264
2004,MITCHELL,457,52900,51100,512.22845,21407.86824,20679.43416,10592594.51
2004,MOORE,904,7200,6900,1013.2484,2913.73632,2792.33064,2829324.553
2004,MOTLEY,532,26700,24200,596.2922,10805.10552,9793.39152,5839722.975
2004,NAVARRO,514,17400,16800,576.1169,7041.52944,6798.71808,3916856.384
2004,NOLAN,428,48400,47200,479.7238,19586.78304,19101.16032,9163281.213
2004,OCHILTREE,698,1100,1100,782.3533,445.15416,445.15416,348267.8261
2004,PARMER,943,82300,70500,1056.96155,33305.62488,28530.3348,30155466.89
2004,PECOS,1078,7000,6900,1208.2763,2832.7992,2792.33064,3373906.934
2004,POTTER,686,1000,700,768.9031,404.6856,283.27992,217814.8087
2004,RANDALL,831,3800,2600,931.42635,1537.80528,1052.18256,980030.5614
2004,REAGAN,651,24000,17700,729.67335,9712.4544,7162.93512,5226602.865
2004,RED RIVER,545,4000,3700,610.86325,1618.7424,1497.33672,914667.9751
2004,REEVES,667,3800,3600,747.60695,1537.80528,1456.86816,1089164.762
2004,REFUGIO,734,43200,39300,822.7039,17482.41792,15904.14408,13084401.36
2004,ROBERTSON,832,23300,21700,932.5472,9429.17448,8781.67752,8189328.783
2004,RUNNELS,570,53000,49400,638.8845,21448.3368,19991.46864,12772239.45
2004,SAN PATRICIO,838,140100,137600,939.2723,56696.45256,55684.73856,52303132.46
2004,SCHLEICHER,465,6600,6400,521.19525,2670.92496,2589.98784,1349889.36
2004,SCURRY,454,52600,51500,508.8659,21286.46256,20841.3084,10605431.16
2004,SHACKELFORD,800,1400,1200,896.68,566.55984,485.62272,435448.1806
2004,SHERMAN,920,1400,1200,1031.182,566.55984,485.62272,500765.4077
2004,STARR,677,6200,6100,758.81545,2509.05072,2468.58216,1873198.283
2004,STONEWALL,360,5000,4800,403.506,2023.428,1942.49088,783806.725
2004,SWISHER,802,80200,61000,898.9217,32455.78512,24685.8216,22190620.72
2004,TAYLOR,421,14100,13100,471.87785,5706.06696,5301.38136,2501604.438
2004,TERRY,681,256900,224900,763.29885,103963.7306,91013.79144,69470722.34
2004,THROCKMORTON,452,1700,1700,506.6242,687.96552,687.96552,348539.9812
2004,TOM GREEN,622,75500,73500,697.1687,30553.7628,29744.3916,20736858.82
2004,TRAVIS,565,3500,3400,633.28025,1416.3996,1375.93104,871349.953
2004,UPTON,1024,9200,6800,1147.7504,3723.10752,2751.86208,3158450.803
2004,UVALDE,1318,14100,13400,1477.2803,5706.06696,5422.78704,8010976.465
2004,VICTORIA,646,21100,18800,724.0691,8538.86616,7608.08928,5508782.358
2004,WALKER,576,1500,1500,645.6096,607.0284,607.0284,391903.3625
2004,WHARTON,732,77500,75300,820.4622,31363.134,30472.82568,25001801.6
2004,WHEELER,520,11500,9700,582.842,4653.8844,3925.45032,2287917.315
2004,WICHITA,290,9300,9100,325.0465,3763.57608,3682.63896,1197028.905
2004,WILBARGER,442,31200,30400,495.4157,12626.19072,12302.44224,6094823.034
2004,WILLACY,850,91600,90100,952.7225,37069.20096,36462.17256,34738332.2
2004,WILLIAMSON,761,29500,29000,852.96685,11938.2252,11735.8824,10010318.64
2004,WILSON,985,1900,1900,1104.03725,768.90264,768.90264,848897.1562
2004,YOAKUM,777,132000,96300,870.90045,53418.4992,38971.22328,33940055.89
2004,YOUNG,400,1500,1200,448.34,607.0284,485.62272,217724.0903
2004,ZAVALA,1047,6200,6100,1173.52995,2509.05072,2468.58216,2896955.099
2005,ANDREWS,926,20500,19600,1037.9071,8296.0548,7931.83776,8232510.727
2005,ARANSAS,576,1500,1500,645.6096,607.0284,607.0284,391903.3625
2005,ARMSTRONG,800,4400,2700,896.68,1780.61664,1092.65112,979758.4063
2005,ATASCOSA,866,4300,4100,970.6561,1740.14808,1659.21096,1610523.24
2005,AUSTIN,683,2700,2600,765.54055,1092.65112,1052.18256,805488.4157
2005,BAILEY,704,86100,76400,789.0784,34843.43016,30917.97984,24396710.06
2005,BAYLOR,703,6000,5800,787.95755,2428.1136,2347.17648,1849475.429
2005,BEE,658,23700,23500,737.5193,9591.04872,9510.1116,7013890.85
2005,BELL,674,4200,4200,755.4529,1699.67952,1699.67952,1284027.822
2005,BEXAR,1190,2500,2500,1333.8115,1011.714,1011.714,1349435.768
2005,BORDEN,611,28600,28200,684.83935,11574.00816,11412.13392,7815478.376
2005,BRAZORIA,492,7700,7700,551.4582,3116.07912,3116.07912,1718387.383
2005,BRAZOS,1025,12500,12500,1148.87125,5058.57,5058.57,5811645.639
2005,BRISCOE,736,35800,26800,824.9456,14487.74448,10845.57408,8947008.617
2005,BURLESON,1022,13200,13200,1145.5087,5341.84992,5341.84992,6119135.557
2005,CALDWELL,684,4900,4700,766.6614,1982.95944,1902.02232,1458207.095
2005,CALHOUN,710,23600,23000,795.8035,9550.58016,9307.7688,7407154.988
2005,CAMERON,542,49000,42500,607.5007,19829.5944,17199.138,10448488.37
2005,CARSON,817,41900,40000,915.73445,16956.32664,16187.424,14823381.81
2005,CASTRO,1091,74700,68000,1222.84735,30230.01432,27518.6208,33651072.52
2005,CHILDRESS,605,47600,47600,678.11425,19263.03456,19263.03456,13062538.23
2005,COCHRAN,810,128000,115500,907.8885,51799.7568,46741.1868,42435785.97
2005,COKE,680,1400,1200,762.178,566.55984,485.62272,370130.9535
2005,COLEMAN,425,4600,4400,476.36125,1861.55376,1780.61664,848216.7684
2005,COLLINGSWORTH,797,52600,52400,893.31745,21286.46256,21205.52544,18943265.91
2005,COLORADO,562,3500,3500,629.9177,1416.3996,1416.3996,892215.1783
2005,CONCHO,564,25500,25100,632.1594,10319.4828,10157.60856,6421227.733
2005,COTTLE,426,22400,22300,477.4821,9064.95744,9024.48888,4309031.902
2005,CROSBY,707,219000,201100,792.44095,88626.1464,81382.27416,64490646.65
2005,CULBERSON,1120,1500,1500,1255.352,607.0284,607.0284,762034.316
2005,DAWSON,658,293000,291700,737.5193,118572.8808,118046.7895,87061785.57
2005,DEAF SMITH,1007,40500,27300,1128.69595,16389.7668,11047.91688,12469739.04
2005,DELTA,288,1000,1000,322.8048,404.6856,404.6856,130634.4542
2005,DICKENS,469,25000,22100,525.67865,10117.14,8943.55176,4701434.215
2005,DONLEY,766,12400,11900,858.5711,5018.10144,4815.75864,4134671.193
2005,EL PASO,887,20300,19600,994.19395,8215.11768,7931.83776,7885785.113
2005,EL PASO,887,20300,3700,994.19395,8215.11768,1497.33672,1488643.108
2005,EL PASO,887,3800,19600,994.19395,1537.80528,7931.83776,7885785.113
2005,EL PASO,887,3800,3700,994.19395,1537.80528,1497.33672,1488643.108
2005,EL PASO,1206,20300,19600,1351.7451,8215.11768,7931.83776,10721822.83
2005,EL PASO,1206,20300,3700,1351.7451,8215.11768,1497.33672,2024017.574
2005,EL PASO,1206,3800,19600,1351.7451,1537.80528,7931.83776,10721822.83
2005,EL PASO,1206,3800,3700,1351.7451,1537.80528,1497.33672,2024017.574
2005,ELLIS,566,26300,26300,634.4011,10643.23128,10643.23128,6752077.632
2005,FALLS,810,4800,4800,907.8885,1942.49088,1942.49088,1763565.131
2005,FISHER,602,63000,62800,674.7517,25495.1928,25414.25568,17148312.22
2005,FLOYD,806,193500,136900,903.4051,78306.6636,55401.45864,50049960.28
2005,FOARD,536,6100,3400,600.7756,2468.58216,1375.93104,826625.7961
2005,FORT BEND,551,47700,46900,617.58835,19303.50312,18979.75464,11721675.35
2005,FRIO,1107,4900,4900,1240.78095,1982.95944,1982.95944,2460418.298
2005,GAINES,858,264000,257800,961.6893,106836.9984,104327.9477,100331071
2005,GARZA,602,42600,33500,674.7517,17239.60656,13556.9676,9147586.935
2005,GLASSCOCK,888,82200,81100,995.3148,33265.15632,32820.00216,32666233.89
2005,GOLIAD,480,2000,2000,538.008,809.3712,809.3712,435448.1806
2005,GRAY,768,19700,14000,860.8128,7972.30632,5665.5984,4877019.622
2005,GRAYSON,880,1200,1200,986.348,485.62272,485.62272,478992.9986
2005,HALE,939,273000,262100,1052.47815,110479.1688,106068.0958,111634353.2
2005,HALL,636,85000,84500,712.8606,34398.276,34195.9332,24376933.46
2005,HANSFORD,1049,4400,4300,1175.77165,1780.61664,1740.14808,2046016.779
2005,HARDEMAN,621,7100,6800,696.04785,2873.26776,2751.86208,1915427.684
2005,HARTLEY,979,7900,7700,1097.31215,3197.01624,3116.07912,3419311.479
2005,HASKELL,532,95600,93900,596.2922,38687.94336,37999.97784,22659090.39
2005,HAYS,480,1600,1500,538.008,647.49696,607.0284,326586.1354
2005,HIDALGO,734,54900,45100,822.7039,22217.23944,18251.32056,15015432.6
2005,HILL,618,13200,13200,692.6853,5341.84992,5341.84992,3700220.914
2005,HOCKLEY,798,257000,229100,894.4383,104004.1992,92713.47096,82926479.35
2005,HOUSTON,629,3200,2900,705.01465,1294.99392,1173.58824,827396.9023
2005,HOWARD,533,113500,111500,597.41305,45931.8156,45122.4444,26956737.13
2005,HUDSPETH,864,3600,3500,968.4144,1456.86816,1416.3996,1371661.769
2005,HUDSPETH,864,3600,4500,968.4144,1456.86816,1821.0852,1763565.131
2005,HUDSPETH,864,4500,3500,968.4144,1821.0852,1416.3996,1371661.769
2005,HUDSPETH,864,4500,4500,968.4144,1821.0852,1821.0852,1763565.131
2005,HUDSPETH,1013,3600,3500,1135.42105,1456.86816,1416.3996,1608209.921
2005,HUDSPETH,1013,3600,4500,1135.42105,1456.86816,1821.0852,2067698.47
2005,HUDSPETH,1013,4500,3500,1135.42105,1821.0852,1416.3996,1608209.921
2005,HUDSPETH,1013,4500,4500,1135.42105,1821.0852,1821.0852,2067698.47
2005,HUNT,314,2900,2900,351.9469,1173.58824,1173.58824,413040.7429
2005,HUTCHINSON,880,2400,2400,986.348,971.24544,971.24544,957985.9973
2005,JACKSON,555,39000,38200,622.07175,15782.7384,15458.98992,9616600.913
2005,JIM WELLS,459,15100,14000,514.47015,6110.75256,5665.5984,2914781.259
2005,JONES,445,77400,76300,498.77825,31322.66544,30877.51128,15401031.04
2005,KARNES,421,4200,4100,471.87785,1699.67952,1659.21096,782944.9005
2005,KENT,480,3200,3200,538.008,1294.99392,1294.99392,696717.0889
2005,KING,595,2500,2500,666.90575,1011.714,1011.714,674717.884
2005,KLEBERG,453,39100,36200,507.74505,15823.20696,14649.61872,7438271.389
2005,KNOX,778,37200,37000,872.0213,15054.30432,14973.3672,13057095.13
2005,LAMAR,406,1400,1300,455.0651,566.55984,526.09128,239405.7809
2005,LAMB,916,200300,163500,1026.6986,81058.52568,66166.0956,67932637.72
2005,LIMESTONE,610,3700,3700,683.7185,1497.33672,1497.33672,1023756.816
2005,LIVE OAK,607,4900,4900,680.35595,1982.95944,1982.95944,1349118.254
2005,LUBBOCK,870,265000,257800,975.1395,107241.684,104327.9477,101734302.7
2005,LYNN,703,303000,292900,787.95755,122619.7368,118532.4122,93398509.14
2005,MARTIN,582,148500,147600,652.3347,60095.8116,59731.59456,38964991.82
2005,MATAGORDA,623,32400,31600,698.28955,13111.81344,12788.06496,8929772.126
2005,MCCULLOCH,390,7000,6900,437.1315,2832.7992,2792.33064,1220615.681
2005,MCLENNAN,747,4500,4500,837.27495,1821.0852,1821.0852,1524749.02
2005,MEDINA,1014,15200,15200,1136.5419,6151.22112,6151.22112,6991120.539
2005,MIDLAND,497,27900,27500,557.06245,11290.72824,11128.854,6199466.675
2005,MILAM,724,12600,12600,811.4954,5099.03856,5099.03856,4137846.336
2005,MITCHELL,492,51800,51700,551.4582,20962.71408,20922.24552,11537743.85
2005,MOORE,1038,26800,26400,1163.4423,10845.57408,10683.69984,12429868.31
2005,MOTLEY,464,24800,24200,520.0744,10036.20288,9793.39152,5093292.219
2005,NAVARRO,629,14500,14500,705.01465,5867.9412,5867.9412,4136984.511
2005,NOLAN,571,50300,50300,640.00535,20355.68568,20355.68568,13027747.74
2005,NUECES,552,145100,142900,618.7092,58719.88056,57829.57224,35779688.38
2005,OCHILTREE,849,7800,7800,951.60165,3156.54768,3156.54768,3003775.981
2005,PARMER,1163,80200,65200,1303.54855,32455.78512,26385.50112,34394781.73
2005,PECOS,982,6600,6600,1100.6747,2670.92496,2670.92496,2939819.529
2005,RANDALL,764,4000,2200,856.3294,1618.7424,890.30832,762397.1895
2005,REAGAN,802,28000,27600,898.9217,11331.1968,11169.32256,10040346.42
2005,RED RIVER,692,3400,3400,775.6282,1375.93104,1375.93104,1067210.916
2005,REEVES,1481,3600,3500,1659.97885,1456.86816,1416.3996,2351193.379
2005,REFUGIO,627,45400,45200,702.77295,18372.72624,18291.78912,12854974.6
2005,ROBERTS,849,1300,1300,951.60165,526.09128,526.09128,500629.3301
2005,ROBERTSON,971,22000,21900,1088.34535,8903.0832,8862.61464,9645585.432
2005,RUNNELS,442,63400,62700,495.4157,25657.06704,25373.78712,12570572.51
2005,SAN PATRICIO,648,140000,139500,726.3108,56655.984,56453.6412,41002889.3
2005,SCHLEICHER,604,6200,6200,676.9934,2509.05072,2509.05072,1698610.778
2005,SCURRY,606,55200,54800,679.2351,22338.64512,22176.77088,15063241.19
2005,SHACKELFORD,400,1900,1800,448.34,768.90264,728.43408,326586.1354
2005,SHERMAN,999,12600,12200,1119.72915,5099.03856,4937.16432,5528286.807
2005,STARR,624,2700,1000,699.4104,1092.65112,404.6856,283041.3174
2005,STONEWALL,480,6500,6400,538.008,2630.4564,2589.98784,1393434.178
2005,SWISHER,818,86000,71000,916.8553,34802.9616,28732.6776,26343707.74
2005,TAYLOR,594,17000,16800,665.7849,6879.6552,6798.71808,4526483.837
2005,TERRY,798,250000,246000,894.4383,101171.4,99552.6576,89043709.82
2005,THROCKMORTON,663,2100,2100,743.12355,849.83976,849.83976,631535.9394
2005,TOM GREEN,663,83600,83300,743.12355,33831.71616,33710.31048,25050925.6
2005,TRAVIS,522,3400,3400,585.0837,1375.93104,1375.93104,805034.8238
2005,UPTON,752,10400,10400,842.8792,4208.73024,4208.73024,3547451.178
2005,UVALDE,1068,16500,16500,1197.0678,6677.3124,6677.3124,7993195.665
2005,VICTORIA,589,18000,17600,660.18065,7284.3408,7122.46656,4702114.603
2005,WALKER,651,1400,1400,729.67335,566.55984,566.55984,413403.6164
2005,WHARTON,625,79800,77700,700.53125,32293.91088,31444.07112,22027554.45
2005,WHEELER,789,10500,9800,884.35065,4249.1988,3965.91888,3507262.939
2005,WICHITA,347,11900,11200,388.93495,4815.75864,4532.47872,1762839.384
2005,WILBARGER,457,30700,29600,512.22845,12423.84792,11978.69376,6135827.738
2005,WILLACY,442,85400,72500,495.4157,34560.15024,29339.706,14535350.99
2005,WILLIAMSON,541,26800,26600,606.37985,10845.57408,10764.63696,6527458.945
2005,WILSON,1192,3000,2900,1336.0532,1214.0568,1173.58824,1567976.324
2005,YOAKUM,730,127000,126900,818.2205,51395.0712,51354.60264,42019388.65
2005,YOUNG,240,1600,1400,269.004,647.49696,566.55984,152406.8632
2005,ZAVALA,925,6900,6900,1036.78625,2792.33064,2792.33064,2895050.013
2006,ANDREWS,627,23200,16000,702.77295,9388.70592,6474.9696,4550433.487
2006,ARMSTRONG,832,5100,3000,932.5472,2063.89656,1214.0568,1132165.269
2006,ATASCOSA,1091,3800,2200,1222.84735,1537.80528,890.30832,1088711.17
2006,AUSTIN,313,2300,2300,350.82605,930.77688,930.77688,326540.7762
2006,BAILEY,771,89400,40400,864.17535,36178.89264,16349.29824,14128660.53
2006,BAYLOR,337,6000,4700,377.72645,2428.1136,1902.02232,718444.1388
2006,BEE,973,32900,3600,1090.58705,13314.15624,1456.86816,1588841.549
2006,BELL,499,5000,5000,559.30415,2023.428,2023.428,1131711.678
2006,BEXAR,1200,2500,2400,1345.02,1011.714,971.24544,1306344.542
2006,BORDEN,558,30500,10400,625.4343,12342.9108,4208.73024,2632284.252
2006,BRAZORIA,907,7200,7200,1016.61095,2913.73632,2913.73632,2962136.248
2006,BRAZOS,995,14900,14900,1115.24575,6029.81544,6029.81544,6724726.043
2006,BRISCOE,665,41100,28000,745.36525,16632.57816,11331.1968,8445880.336
2006,BURLESON,1028,12700,12700,1152.2338,5139.50712,5139.50712,5921913.819
2006,CALDWELL,465,6500,6300,521.19525,2630.4564,2549.51928,1328797.339
2006,CALHOUN,612,23700,21500,685.9602,9591.04872,8700.7404,5968361.625
2006,CAMERON,636,55000,38200,712.8606,22257.708,15458.98992,11020104.83
2006,CARSON,662,45500,37200,742.0027,18413.1948,15054.30432,11170334.45
2006,CASTRO,1075,83800,74500,1204.91375,33912.65328,30149.0772,36327037.67
2006,CHILDRESS,419,50700,24500,469.63615,20517.55992,9914.7972,4656347.185
2006,COCHRAN,560,138200,112400,627.676,55927.54992,45486.66144,28550885.71
2006,COKE,960,1800,300,1076.016,728.43408,121.40568,130634.4542
2006,COLEMAN,112,5600,4700,125.5352,2266.23936,1902.02232,238770.7523
2006,COLLIN,300,1200,800,336.255,485.62272,323.74848,108862.0451
2006,COLLINGSWORTH,675,62900,55000,756.57375,25454.72424,22257.708,16839597.61
2006,COLORADO,1027,3600,3600,1151.11295,1456.86816,1456.86816,1677019.805
2006,CONCHO,415,26000,11900,465.15275,10521.8256,4815.75864,2240063.375
2006,COTTLE,238,21500,9700,266.7623,8700.7404,3925.45032,1047162.156
2006,CROSBY,569,214300,181000,637.76365,86724.12408,73248.0936,46714971.53
2006,DALLAM,704,1500,1500,789.0784,607.0284,607.0284,478992.9986
2006,DALLAS,311,1700,1700,348.58435,687.96552,687.96552,239814.0136
2006,DAWSON,562,297500,137400,629.9177,120393.966,55603.80144,35025818.71
2006,DEAF SMITH,924,54600,27800,1035.6654,22095.83376,11250.25968,11651504.69
2006,DELTA,103,1400,1400,115.44755,566.55984,566.55984,65407.94546
2006,DICKENS,269,23400,14300,301.50865,9469.64304,5787.00408,1744831.788
2006,DONLEY,1045,14500,8500,1171.28825,5867.9412,3439.8276,4029029.65
2006,EL PASO,670,21700,21000,750.9695,8781.67752,8498.3976,6382037.396
2006,EL PASO,670,21700,2300,750.9695,8781.67752,930.77688,698985.0482
2006,EL PASO,670,2300,21000,750.9695,930.77688,8498.3976,6382037.396
2006,EL PASO,670,2300,2300,750.9695,930.77688,930.77688,698985.0482
2006,EL PASO,856,21700,21000,959.4476,8781.67752,8498.3976,8153767.181
2006,EL PASO,856,21700,2300,959.4476,8781.67752,930.77688,893031.6437
2006,EL PASO,856,2300,21000,959.4476,930.77688,8498.3976,8153767.181
2006,EL PASO,856,2300,2300,959.4476,930.77688,930.77688,893031.6437
2006,ELLIS,380,34000,34000,425.923,13759.3104,13759.3104,5860406.763
2006,FALLS,608,9400,9400,681.4768,3804.04464,3804.04464,2592368.168
